period,country,indicator,breakdown,unit,value,flags
desi_2020,BG,desi_2a2,hh_total,pc_hh,0.25781,""
desi_2020,CY,desi_2a2,hh_total,pc_hh,0,""
desi_2020,CZ,desi_2a2,hh_total,pc_hh,0,""
desi_2020,DE,desi_2a2,hh_total,pc_hh,0.153103,""
desi_2020,DK,desi_2a2,hh_total,pc_hh,1.264226,""
desi_2020,EE,desi_2a2,hh_total,pc_hh,0,""
desi_2020,EL,desi_2a2,hh_total,pc_hh,0,""
desi_2020,ES,desi_2a2,hh_total,pc_hh,0,""
desi_2020,FI,desi_2a2,hh_total,pc_hh,0.90347,""
desi_2020,HU,desi_2a2,hh_total,pc_hh,9.25631,""
desi_2020,IE,desi_2a2,hh_total,pc_hh,0.25593,""
desi_2020,IT,desi_2a2,hh_total,pc_hh,0,""
desi_2020,LT,desi_2a2,hh_total,pc_hh,0,""
desi_2020,LU,desi_2a2,hh_total,pc_hh,0.462617,""
desi_2020,LV,desi_2a2,hh_total,pc_hh,0,""
desi_2020,NL,desi_2a2,hh_total,pc_hh,0,""
desi_2020,PL,desi_2a2,hh_total,pc_hh,0.47321,""
desi_2020,PT,desi_2a2,hh_total,pc_hh,1.177792,""
desi_2020,RO,desi_2a2,hh_total,pc_hh,0,""
desi_2020,SE,desi_2a2,hh_total,pc_hh,2.83961,""
desi_2020,SI,desi_2a2,hh_total,pc_hh,0.006476,""
desi_2020,SK,desi_2a2,hh_total,pc_hh,0.007823,""
desi_2023,AT,desi_2a2,hh_total,pc_hh,0,""
desi_2023,BE,desi_2a2,hh_total,pc_hh,3.10725,""
desi_2023,BG,desi_2a2,hh_total,pc_hh,0.762477,""
desi_2023,CY,desi_2a2,hh_total,pc_hh,0.923775,""
desi_2023,CZ,desi_2a2,hh_total,pc_hh,1.299665,""
desi_2023,DE,desi_2a2,hh_total,pc_hh,4.175603,""
desi_2023,DK,desi_2a2,hh_total,pc_hh,18.659244,""
desi_2023,EE,desi_2a2,hh_total,pc_hh,0.096627,""
desi_2023,EL,desi_2a2,hh_total,pc_hh,0,""
desi_2023,ES,desi_2a2,hh_total,pc_hh,14.570616,""
desi_2023,FI,desi_2a2,hh_total,pc_hh,3.116232,""
desi_2023,FR,desi_2a2,hh_total,pc_hh,39.943361,""
